"PC1"	"PC2"	"PC3"	"PC4"
"Ndufv2"	-0.0207600962073441	0.0103802787703868	0.0281890435341175	0.00184951002906266
"Slc24a4"	-0.0207734230755209	0.0158987502624887	0.0178423606915085	0.00227700299056811
"Cdc40"	-0.0207751548095221	-0.0123287403161587	0.0254493225783213	-0.00506184748885261
"Pde3a"	-0.0207878174385212	0.0172417124253886	-0.0130631943003586	0.00150607882092853
"Pcyt1b"	-0.0208082665162444	-0.0179727769601994	-0.00913245547242602	0.000244997797431466
"Clcn6"	-0.020828773134931	0.01327367804185	0.023675911508252	-0.00100630719540447
"Acy1"	-0.0208350509781188	-0.00901643681302499	0.0294951378455695	0.000948755585454428
"Htatip2"	-0.0208532277833977	-0.0177831824378837	-0.00994272299703263	-0.00152509629759134
"Nceh1"	-0.020859232116286	-0.0185371599517679	-0.00289795818519314	-0.00134102595887497
"Duox1"	-0.0208625283464446	0.0179182492081813	0.00903859800702182	0.000191500117226283
"Ugt8a"	-0.0208670733876019	-0.0180618102448985	-0.00800769007787213	-0.000223047688418578
"Egfr"	-0.0208673038080378	0.018559240471705	0.00212411085890543	0.00066958975857737
"Bpnt1"	-0.0208720157741966	-0.0152073009722955	-0.0193383818356278	0.00305756683265694
"Atp5g2"	-0.0209066696824755	-0.0184714661013376	0.00304085040167431	-0.00126101049024285
"Cyp4f40"	-0.0209291109276162	0.0173109654902716	0.0119033726217364	-0.00020783534909812
"Slc25a3"	-0.0209664831555709	0.0181081678074659	0.00661291894880257	0.00150757648593015
"Slc6a9"	-0.0209678397444981	-0.0184659888955347	-0.00085189205273813	0.000660651294556869
"B3galt4"	-0.0209833800157738	0.0183773695905856	-0.00301112293839589	-0.00106857775679815
"Gabrb1"	-0.0209847376354596	-0.0160155462221847	-0.0165688028269204	-0.000669754006133404
"Hnf4a"	-0.0210087191736263	-0.0183751278881866	-0.00234984461919339	0.00234607067984219
"Cyp4a32"	-0.021009627377512	-0.0163305596444101	0.0154095270899837	0.00110240882643607
"Dgat2"	-0.0210274526086849	-0.00265513455045576	0.0329228079824142	0.00839621104596792
"Fcer1a"	-0.0210319196452828	-0.0183065781637931	0.00320138805783853	-0.00144390100544617
"Slc22a5"	-0.0210333606790876	0.0113177447511508	0.0262136215568268	-0.00149407378537891
"Hyal2"	-0.0210365051760905	-0.0175040370503792	-0.0101759427008641	0.00144642117950617
"Slc38a2"	-0.0210561217769733	-0.012810406172606	0.0237893256432861	-0.00379752571075483
"Pla2g1b"	-0.0210577739237955	-0.016440867581918	-0.0147773437565281	-0.000179557372509011
"Cyb5r2"	-0.0210639541539592	-0.0180308075652906	0.00617960136542559	-8.12164269662893e-05
"Ndufs7"	-0.0210884867858266	0.00163925575184641	0.0329994538418567	-0.00393326982553021
"Foxred2"	-0.021155222552689	-0.0180858687274489	0.00422727846991961	-0.00108389192153116
"Enoph1"	-0.0211647866151601	0.0159825693582996	-0.0158357244507578	-0.00104120762498494
"Lpl"	-0.021195837900029	0.0163052738503526	0.0145594628772853	0.000492599507803924
"Aspa"	-0.0211999270415174	0.0168832323207525	-0.0121911085863801	0.000760645959982934
"Ppip5k2"	-0.0212220542165261	0.0181110624938365	0.00217584704977044	0.000956070432839237
"Cyp27b1"	-0.0212387149538119	-0.014960566997998	0.0185191289421881	-0.00197797258483835
"Alox8"	-0.021280301661478	0.0178232739362194	0.0054480329294802	0.000478708507338254
"Ldhd"	-0.0212940000067353	0.0179959520910865	-0.00271323544550594	0.00118658616705121
"Arsj"	-0.0212946500485199	-0.0176515774518701	-0.00688559303314755	-0.00100710880440765
"Lyzl6"	-0.0213002291541031	0.0180234919642935	0.00177938978637044	0.00339148609412036
"Itpkc"	-0.0213275561900165	-0.0179812298923281	-0.0019916474652946	-0.000100335043404007
"St6gal1"	-0.0213342070234359	-0.0172879842489417	-0.00910570890944359	-0.000198873639126953
"Ndufa8"	-0.0213397557480238	0.00213065243514019	0.0323216109260893	0.00290124781712638
"Galnt7"	-0.0213643026088994	-0.0161171117251584	-0.0143605897892977	-0.000574962366115735
"Slc27a5"	-0.0213930762152586	0.0169967569987871	-0.0103223756173802	0.00479746633113072
"Ddc"	-0.0214016999198193	-0.0164315415537596	0.0129236933980335	0.000466023780049942
"Isca2"	-0.0214048693265413	0.0095590381288646	0.0273991456107838	-0.00447964095983555
"Sardh"	-0.0214128565130423	-0.0165506735409282	-0.0123474241571566	0.00284693468303699
"Slc7a10"	-0.0214358972376779	0.0149076118534066	0.0178315684490236	0.000248604523020803
"Sds"	-0.0214494676117246	-0.00233044940996656	0.0320147155425975	-0.000948301249616128
"Gal3st2b"	-0.02145182644238	0.0175096424303198	-0.00629657539919856	0.000712326764096533
"Gm10362"	-0.0214750419005782	0.012601584380306	-0.0227906474348452	0.00300055836193206
"Slc25a53"	-0.0214761977541642	-0.0176644350749653	0.00425316326964447	-0.00237545966882517
"Tnfrsf1a"	-0.0214829340011803	-0.00828668210222679	0.0285126465525135	-0.00356726244548005
"Sult2a5"	-0.0214832087677593	0.01762281703567	0.00467040272675992	-0.0012128388436984
"Prdx2"	-0.0215064955821077	0.0111554483746559	-0.0250385296611668	-0.00296156352440348
"Dhrs13"	-0.0215189004525048	0.017585029247644	0.00454550128046368	0.00129306225648836
"Slc35a1"	-0.0215355038325976	0.0177061520708458	-0.00202951185352695	-2.82667022269602e-06
"Cox7a1"	-0.021551045321481	-0.017393211989735	-0.0061352660951146	-0.000512067261606338
"Prodh2"	-0.0215799655946571	0.0117429371345698	0.0239078033379743	0.000347633764408256
"Kcnc4"	-0.0215867972129527	0.0109561777014887	-0.0250785340008913	-0.000104713674907345
"Sirt2"	-0.0216105076413051	0.0172931761491047	-0.00630785398278387	-0.000529584778132497
"Slc22a1"	-0.0216385358399774	0.0175265061929937	-0.00297863679787849	-0.000572690385769652
"Prps1"	-0.021656091478196	0.0175799956296567	7.78074491008107e-05	0.00288940118375834
"Atp5b"	-0.0216589834027173	0.0149228560583214	0.0167932244713886	0.00712877431874127
"Galnt5"	-0.021659314744841	-0.0162431907004169	0.012140064353541	-0.00126850399920067
"Bcat1"	-0.0216645095369552	0.0174456888707864	-0.00375283219626263	0.00184121484558906
"Aasdh"	-0.0216860537087504	0.0167684100964946	-0.00930167559740195	0.00188506526791553
"Car5b"	-0.0216989655182749	0.0173677235314255	-0.00419574642659864	0.000672553494399954
"Psmb2"	-0.0217590576879664	0.0169825274557062	-0.00717747350484494	0.0322211805313253
"Etnk1"	-0.0217610558875062	-0.017405944682053	-0.00189306838173794	-0.00456515055738669
"Idh1"	-0.0217613509109591	-0.0174311171274389	0.000818330411338694	-0.00081108071869222
"Slc39a7"	-0.0217619171071222	0.0148205740596826	-0.0166114157628859	0.00144939486582613
"Dld"	-0.0217820264519323	0.0162053435706246	0.0115016137133715	0.00119304812095288
"Cybb"	-0.0217953092835437	-0.0173898252482606	0.000263665029347171	-0.00157723304215674
"Plcb4"	-0.0218005612808953	0.0164783072206403	0.0100106754508601	0.00361065021935078
"Hsd11b2"	-0.0218065727140185	0.00680536487337116	0.0289112604348528	-0.000963439767042747
"Uqcrc2"	-0.0218127598777137	-0.0057551456192363	0.0296316651240477	0.00102104463218953
"Ndufa6"	-0.021835474987176	0.0112682621213951	0.0238230603939143	0.000373638969728912
"Kcnmb2"	-0.0218437759634389	-0.0171186110936813	-0.0048058701435476	-0.00131952848042274
"Dpep3"	-0.0218882469139225	-0.0158302983164725	0.0124479779963543	0.000327095280919009
"Oas1a"	-0.0218915369693948	0.0162988703377166	-0.0102566554131902	0.00141496817045555
"Slc25a34"	-0.0219017785241142	-0.0172343823654315	-0.000996514339121384	-4.56602111909007e-05
"Pik3r5"	-0.0219032824197713	-0.016214612244945	-0.0105978550362053	-0.000198206358374441
"St6galnac1"	-0.0219410288291586	-0.0161131249758059	0.0108218112780893	0.00136436781883366
"Cryz"	-0.0219508456258933	-0.0170006073095528	0.00441066646372134	-0.0008519321659848
"Slc25a32"	-0.021970441030632	0.0170966984378536	0.00237759394026701	0.000697485038224233
"Pipox"	-0.0219862435562987	-0.0155787737994522	-0.0128598573345262	0.000422233412635591
"Chst11"	-0.022012142043009	-0.00843934287706808	0.0268719557150601	-0.00150719698538231
"Dpep1"	-0.0220320328859511	0.0139288427978325	0.0178150560299538	0.000414542716300826
"Impdh2-ps"	-0.0220862613468214	-0.0155152117024734	0.0124914840993161	-0.00192865576104478
"Ada"	-0.0220907511816763	0.0160751952938379	0.0098727210454689	0.000773600214844683
"Ndufs1"	-0.0220929834232103	0.00658518683474259	0.0282918503390734	-0.00219161828200538
"Abhd2"	-0.0220933488395137	-0.0148816870611152	-0.014761275457498	-0.00221762338560667
"Tet2"	-0.0221022842316689	0.0167245990563376	-0.00509713620306207	0.000581156819079264
"Ndufa9"	-0.0221168635654602	0.0134707272233324	0.0185742243572846	-0.000158128363526057
"Pigl"	-0.0221270816970566	-0.0133913072447099	0.0187178608632238	-0.00566658833022882
"Polr2i"	-0.0221578669978503	-0.00826177618002263	0.0266219035573331	-0.008586118609537
"Acaa2"	-0.0221648324547929	0.0162966833349694	-0.00789100197140659	0.00148729441732954
"Mpst"	-0.0221696278788387	-0.0146121081858605	-0.0152248051231641	-0.000162445959506566
"Kcnj9"	-0.0221919823727462	0.0124033986959349	0.0205764018339925	-0.00247623645033095
"Pigu"	-0.0222022945059956	-0.0135653739663804	0.0179738581738163	-0.0026118711098714
"Fa2h"	-0.0222074851658923	0.0166961084366396	-0.00351907911858187	-0.000147676387484834
"Ext1"	-0.0222428004020395	0.0166418157409837	0.0035603357860639	-0.000851201411540287
"Cyc1"	-0.0222504602588284	0.00183913799690962	0.0301024388078794	-0.0013966472351192
"Cmpk1"	-0.0222612183771847	0.00973845517495533	0.0246035843013538	-0.00983367509980625
"Mcee"	-0.0222624573059963	0.016688143013698	0.00211891956597943	-0.000999000351448473
"Entpd4"	-0.0222636135987965	-0.0128503554705504	0.0193663923613446	-0.000308950230325827
"Colgalt1"	-0.0222703957360143	0.0166801495729394	0.00202356086218544	0.000512455438278856
"Slc25a24"	-0.0223226807618353	-0.0166007373334766	0.00209283323305078	4.97102451362468e-05
"Akr7a5"	-0.0223485370270304	0.0129012700265973	-0.0188993943754472	0.000664682024253151
"Fpgs"	-0.0223699448722777	0.016283264932842	0.00556331744571177	0.000823499553192849
"Trpv2"	-0.0223843813464145	0.0160221649123634	0.007498051633065	2.21289180988551e-05
"Mdh2"	-0.0224162319340564	-0.0118154650841231	0.020834962760033	-0.000305509849795496
"Dpagt1"	-0.022440238058316	0.0111742314677784	-0.0218734594955652	-0.00406893077080628
"Amy2a3"	-0.0224415061224271	-0.0101861039818519	0.0233938829380552	0.00321676126253746
"Cox7b"	-0.0224499123735413	0.013368497767735	0.0173425555710352	0.00485402529066835
"Pi4k2b"	-0.0224507212726057	-0.0161845541777329	-0.00533414220048518	-0.00167227810885343
"Sfpq"	-0.0225089050872707	0.00733395842227088	0.0264544675329354	-0.00521506920462364
"Gadl1"	-0.0225119939676924	0.00994184415057298	0.0234945413115842	-0.00110028314310885
"Cd36"	-0.0225151888011059	-0.00651755118038679	0.0271257987126259	-0.00255215562391954
"Slc34a2"	-0.0225448371730105	0.0146960164903064	0.0127908654589149	-0.000688117455162172
"Gyg"	-0.0225454960888631	-0.00665845823500962	-0.0269228736895911	0.000816528805309629
"Cyp3a11"	-0.0225493973234532	0.00653655176316334	-0.0270087250361326	0.00346004130038982
"Kcnk9"	-0.022551478351237	0.00602855878719653	-0.0273863162095918	2.95167651000419e-07
"Elovl1"	-0.0225612476985327	0.0133709210914648	0.0168103228693423	-0.00405915728526591
"Lpo"	-0.0225657864819844	0.0162757208194984	0.00045307582924	0.000217733098221862
"Abcg5"	-0.022573749336865	-0.0161778171665131	-0.00305092255227329	0.00128091310413705
"Mpc2"	-0.0225741434082834	-0.01444864090537	0.0135072285548307	-0.00215959031418551
"B4galt6"	-0.022579412246771	0.0123596020184332	-0.0190984715991383	0.00023499113701488
"Gmppb"	-0.0225829849780192	-0.00729356678092562	-0.0262639676780507	-0.0303981412647785
"Chkb"	-0.0225897699034599	-0.0162305155630966	-0.00106239339040492	-0.000663327126208374
"Extl1"	-0.0226318029127562	0.0126961922566975	0.0181294864295703	0.000978296516402427
"Acadsb"	-0.0226425244636793	-0.00839991273655184	0.0249671589895098	-0.00350126802777941
"Nmnat1"	-0.0226445815024864	-0.0153086801401335	-0.00934487051017534	-0.00238653926430317
"Scn8a"	-0.022673345795029	0.0139086209762156	-0.0147117765050529	0.00230587373667118
"Asic3"	-0.0226805390612775	0.00626253911861105	0.0268267965426159	-0.000828456295132218
"Dgat2l6"	-0.022705235478766	-0.0154439305946753	-0.00799141302029071	0.000110008165015797
"Trpm8"	-0.0227116582153606	0.0144732009401966	-0.0125617267451857	-0.00270848510510774
"Enpp4"	-0.0227149282431613	-0.00897402744204346	0.0240616675978801	-0.00106053054473385
"Nme5"	-0.0227561606936623	0.00292224214878318	-0.0284200233191114	0.0010161619135339
"Aldh7a1"	-0.0227640687780825	0.0158177601232731	-0.00400646099967756	-0.0042406755297676
"Scnn1a"	-0.0228131425877595	-0.0147922393326057	-0.0105213275561843	0.000854952553868215
"Ndufb8"	-0.022825176844063	-0.00253961165213622	0.0283417528070827	-0.00474706600873695
"Nme2"	-0.02283819191922	0.0125947803530144	0.0174190562379255	-0.0023050028725867
"Por"	-0.0228399010431135	-0.0139707748778174	0.0135496725477136	2.92079310065519e-05
"Slc16a8"	-0.0228433576841779	0.0158471746902983	-0.000204458604413425	-0.000288526014175756
"Aqp9"	-0.0228651609164973	0.0116167555343759	0.0194022818311495	-0.000289253570897612
"Slc6a5"	-0.02288329051365	-0.00998333782979771	0.0221102883944238	-0.00280168060369755
"Zadh2"	-0.0228856270660692	0.0105831285175841	-0.0211692698352855	0.000591089346382659
"Tcn2"	-0.0228971624737111	0.00583499403638156	0.0264801423947587	-0.00178685159866087
"Kctd6"	-0.0229050086797119	-0.0157290504244293	0.00145924649138226	0.000806312816001856
"Ldhb"	-0.0229197331513948	0.0132951393370735	0.015190327570764	0.000356529526981495
"Pkd2l1"	-0.0229396406199472	-0.0135143239855118	-0.0144310434316132	-0.00125927562436987
"Cndp2"	-0.0229438340268958	-0.0156842818076217	-0.000589282043033622	-0.00125399543230353
"Ndufs2"	-0.0229765429998457	-0.00224275085657238	0.027982927708238	-0.00477468793574841
"Tph1"	-0.0229997335193749	0.0142880481919462	0.0113139467453726	-0.000356994405562881
"Cyp2w1"	-0.0230113598442657	-0.0151784507231143	0.00634660735072135	1.44315290563266e-05
"Tsta3"	-0.0230145731078094	0.0147529222474585	0.00902244109521643	0.00109618703527932
"Ndufaf2"	-0.0230180547184157	-0.0130390684997152	-0.0153820795785389	-0.000142065481711195
"Rpl13-ps6"	-0.0230209427049543	-0.0155597297164381	0.000606926083177981	-0.000910975595338762
"Kcnj10"	-0.0230337700176708	0.0150944303725418	0.00670065908568098	0.000796022228312835
"Slc4a1"	-0.0230344074007591	0.0098442275094519	0.0217487903287052	7.92536400727855e-05
"Cpox"	-0.0230499545127358	0.0145812818833341	0.009593140495806	0.000343860351630045
"Kcna10"	-0.0230528472323884	-0.0151282065991966	0.0061974498637546	-0.00196958118643013
"Ndufb11"	-0.0230535657579413	0.00380289520355345	0.0271935044679613	0.00117209282391022
"Faah"	-0.0230896127275572	-0.0141332870512509	0.0112933695225222	0.00183037046442197
"Dut"	-0.0231469336499443	-0.0112195502973651	0.0189640606642261	0.0443727016454196
"Gria3"	-0.0231502400728552	-0.0112215403422332	-0.0189457320750265	0.00220851744617588
"Adh4"	-0.0231568614086173	0.013220692339883	0.0140724109275654	-0.00251571410403704
"Hsd17b13"	-0.0231707055143244	0.015011564605446	-0.0055114298221253	0.00107458825058429
"Uqcr10"	-0.0231901367603638	-0.000815815514357107	0.0276037512667292	-0.00593697685790643
"Atp5o"	-0.0231987127343567	0.0127887028082446	0.0150938541384985	-0.00392851308291285
"Pde4b"	-0.0232323826296574	0.0148701827012391	-0.00582517940430847	-0.00196073308322067
"Cox17"	-0.0232440294855365	-0.00127680939340388	0.0273832225478285	-0.00164787844096651
"Atp6v1c2"	-0.023245790519878	-0.0109502984423417	-0.0190451221375523	-0.00148462290321864
"Cers3"	-0.0232538825464433	-0.0139405125902689	0.0108603975326745	-0.00111405003453761
"Cybrd1"	-0.0232723623433255	-0.010818360053938	0.0191749497227641	-0.00516278240936227
"Gnpnat1"	-0.0232756408672224	0.0143640684886675	0.00866661431520069	0.0012175400388206
"Ckm"	-0.023287591822493	-0.0150525699076467	0.00262231784258892	-0.000221255213778104
"Ebpl"	-0.0232886571085765	0.0110130872548087	0.0187364704600258	0.000173085107725494
"Pla2g4a"	-0.0233096261868774	-0.01501111522417	0.00269660943753444	0.00072714335445714
"Ndufa13"	-0.0233423341801135	0.000898526507354751	0.0271314267486125	-0.000711926020420989
"Pofut1"	-0.0233482293939287	-0.0150189917710216	0.000202779304834905	-5.91150224873985e-05
"Ugt2a2"	-0.023370570685908	-0.0149780613333713	0.000561067132902787	-0.00127607686992477
"Ndufa2"	-0.0233788422786786	0.00676427822053517	0.024145324858856	-0.000389849042183107
"Bcar1"	-0.0233815947800782	-0.0126827456532402	0.014356602549901	-0.00178424918585663
"Gpi1"	-0.0233926874118514	0.013985603578197	0.00951936257945518	0.00312667452790409
"Lox"	-0.0234043384959693	-0.0148929794028644	0.00172172890097115	-0.00190685419899837
"Slc10a1"	-0.0234076324989533	-0.0149173336268662	-0.000192745073533916	-0.0019592715246298
"Maoa"	-0.023424680229033	-0.0110829830043168	-0.0179784652174997	0.00168384250598341
"Aadat"	-0.0234408009811875	-0.00787563712572908	-0.0227900311819767	0.000975143075080256
"Slc9a6"	-0.0234413079627286	-0.0148203806600693	-0.00195210051156741	0.000861236216951982
"Ndufb7"	-0.023445017112306	0.0143800108227352	0.00672625457399489	0.000488203371826878
"Nudt21"	-0.023462929146424	0.00314960939007168	0.0261930548029304	0.0032918347317978
"Rdh1"	-0.0234800462928188	-0.0118059979748567	0.016118052535229	-0.00332988721016695
"Slc25a14"	-0.0235037255282237	-0.00724605686207714	0.0232364352213344	-0.0175667440939793
"Acot3"	-0.02352559212482	0.0144504798214123	0.00500301695609629	-0.000822978054279432
"Pck2"	-0.0235814151707163	0.0133541707095593	0.0107375959032438	-0.000683447193223268
"Arsa"	-0.0236012079838096	-0.0143044124263453	-0.00509820530223815	0.0010161035806945
"Tpo"	-0.0236108039500361	-0.0144393669024591	-0.00341774148951116	-0.000712340337140092
"Abcb10"	-0.0236150219627997	6.7259571027522e-05	0.0263217744144859	-0.00313321204087468
"Gal3st1"	-0.0236325245694368	-0.0145127308655036	0.00102741206605455	-0.00181925057902299
"Cdk4"	-0.0236400452267581	0.00393722398861782	0.0252569413475231	-0.00519819532139557
"Orai2"	-0.0236402898046784	0.0144959221550989	-0.00115511311461496	3.06578720963221e-05
"Ivd"	-0.0236529547386243	0.0115299378874683	0.0158633020858203	-0.00020429097927884
"Egln1"	-0.023658395972248	0.00334266800200645	0.0254746384284894	0.00125427996141247
"Kctd18"	-0.0236725702310107	-0.0142847244003348	0.00396717789687818	0.000615548337419553
"Minpp1"	-0.0236785041282241	0.0104580405118813	-0.0180108589351923	0.00172366184394215
"Slc25a30"	-0.0236806323174688	0.00231215238107126	0.0257728920438356	-0.000341321340227665
"Cyp51"	-0.0236882181946669	0.0137132461083609	0.00808767236464636	-0.000357759150269935
"Ext2"	-0.0236999309364151	0.0121747182835042	0.0139169862387176	-0.00146388168323319
"Pip5k1b"	-0.0237183672894241	0.0142430876755514	0.00344130367491814	-0.00044007993914083
"Atp2a1"	-0.0237249678369097	0.014353496318643	-0.000627660760621018	0.000806970320915581
"Atp5j"	-0.0237262354593659	-0.00263096223718699	0.0255213173086693	0.00197944252225294
"Fabp4"	-0.0237369705736599	-0.0129507971528734	-0.0111180429968466	0.000893088643912315
"Nt5c"	-0.023758120798386	-0.0118936093207442	-0.0143495650344057	-0.00241425551835751
"Prg3"	-0.0237681480493054	-0.0142773652084328	-0.000413265458203104	-0.00228283398563567
"Slco1b2"	-0.0237698048155976	-0.0130721464344185	-0.0103774326734961	-0.000379336176767992
"Plcl2"	-0.0237714479722952	-0.0142156405654847	0.00231522937211444	0.000380729361230532
"Fut11"	-0.0237787785170054	-0.0140654686436453	-0.00424271010974441	-0.00158212613677679
"Cideb"	-0.0237885411829508	-0.00608500789847143	0.0232865853686302	0.000792485330556516
"Cacnb1"	-0.0237995113914764	-0.013950810586647	-0.00499700636034002	-0.000285612992835391
"Gcat"	-0.023835724023782	0.00970531747677811	0.0186346073777397	-0.000189674979327872
"Gucy1a3"	-0.0238475765066011	-0.0125743446219585	-0.011669150406969	-0.00417880391826549
"Esd"	-0.0238489090589464	-0.0141293881658023	-0.000363609293589376	-0.00139450877273082
"Chrna1"	-0.0238602317651438	0.012399200592166	0.0121782469993404	0.00279246011364881
"Nt5dc1"	-0.0238637341669405	0.00221161314336042	-0.0251896968738173	0.00125991042807003
"Grin2d"	-0.0238706748607959	0.00456235607030236	-0.0241092125201916	0.00062049830615286
"Ctbs"	-0.0238850070793142	-0.00698857826428575	-0.022071344648794	0.00102416221387641
"Aqp3"	-0.023886177328407	0.00120302501573927	-0.0253365836037596	0.000118759568425849
"Slc6a14"	-0.0238894624646226	0.0132793359037182	-0.00833011318633502	0.0015305679992904
"Ndst1"	-0.0239038282597609	0.0140108154242643	-0.00128182937138087	4.98411515139598e-05
"Abhd6"	-0.0239161390722072	-0.0140051161844286	-0.000234132931838196	-0.000529437764075823
"Sult6b1"	-0.0239239325015033	-0.011144122961814	-0.015298252391983	-0.000485136450260868
"Nudt9"	-0.023925109647424	0.0126063754508499	0.0109659791761154	0.000513679225747011
"Acot8"	-0.0239533245799397	0.0139266497266337	0.000917283345858558	0.000884392775137606
"Gpx3"	-0.0239565663019279	0.00863682727990799	-0.0197646377410092	0.00182690835470514
"Atp8b1"	-0.0239800289689936	-0.000640668523305069	-0.0250844300765072	0.000986344698630351
"Got1l1"	-0.02398120794431	-0.0138776121768664	0.000713461347281604	-0.00108251420988554
"Acox1"	-0.023983348120776	-0.0138038386072578	0.00261149455055166	-0.00207355979637159
"Slc22a15"	-0.0240428431854765	-0.00817887095992763	-0.0200244956334809	0.00100756271026792
"Cbr1"	-0.0240526946951251	-0.0120857496677446	0.0118470156743834	-0.000372676977531388
"Manea"	-0.024067864350418	-0.0135332099918887	-0.00405670053274731	0.00404388162143146
"Gabra1"	-0.0240782076738243	-0.0131411506484023	-0.00699100920309822	-0.000905382914877962
"Cyp4v3"	-0.0240838009176127	-0.0136465461647699	-0.00190557687789913	-0.000971176124843897
"B3galt5"	-0.0240890069298195	-0.0115523532056593	0.0132408777506293	0.000549737087506282
"Hs3st1"	-0.0240967955266464	0.0127896381686933	-0.00868761100964198	0.000751854954568142
"Cers2"	-0.024113386840413	0.00452561307719362	0.0232506952197924	0.00428731013061021
"Aldh1l1"	-0.0241265564423753	-0.0131003469298619	0.00663482301112789	-0.00559470285164352
"Alg14"	-0.0241287663071031	0.00445092472792593	0.02324064760057	-0.000457016042163678
"Mfsd7c"	-0.0241493645792928	-1.82437253387841e-05	-0.0245224908244079	0.000756186423920838
"Entpd5"	-0.0241500538423502	0.0112461345665205	-0.013696573943229	0.00123153674095719
"Alkbh1"	-0.0241522272635194	-0.0134436472967793	-0.00312653512981754	0.000494585826519206
"Slc25a11"	-0.0241581444262204	0.011421118308471	0.013161416395674	-0.000449618224525526
"Srxn1"	-0.0241677322372796	-0.0107353384555266	-0.0148746521550817	0.00106025360291742
"Crym"	-0.0241708971010165	0.00968262324825914	-0.0170588370057353	-3.88159104704783e-05
"Xylt1"	-0.0241924987499192	0.0127738003527617	-0.00776086922745102	-0.000619123080463773
"Chst7"	-0.0242076230222308	-0.0030357270463811	-0.0236878531180543	-0.000769516328192548
"Kctd3"	-0.0242221569010412	-0.0111795375467638	-0.0134155526630834	0.000711509990676342
"Sult2b1"	-0.0242243973819254	-0.0132964486059414	0.00318307506562336	-0.00270681060951172
"Sgpp1"	-0.0242331878566903	0.00650693221324814	-0.0211740669782976	0.000994789954745659
"Coq5"	-0.0242602982882469	-0.0120013570145224	0.0105377006220651	0.00176920145903945
"Hmgcr"	-0.0242740224034753	0.0132768619928185	0.00179058206404246	0.00152272312047098
"Hmbs"	-0.0242769292874547	0.0131320138159615	0.00390010263820261	0.000856387114162539
"Slc19a2"	-0.0243270251653512	-0.0128018095632367	-0.0058727124485834	-0.000657678427473674
"Pomt1"	-0.024336581132717	-0.012893735955799	-0.00500963167326735	-0.00100588880725537
"Ppip5k1"	-0.0243399399364542	-0.012854824382229	0.00527134308234804	0.00100524730835629
"Slc7a6"	-0.0243554489718941	-0.0130564212032529	0.00282768096786323	-0.000668806850905763
"Slc1a3"	-0.0243563668523863	-0.0123704109657129	0.00805500018859602	-0.00074663578130731
"Lmf1"	-0.024363430122586	-0.0118509270689381	-0.0102372232309831	-0.00028035077915097
"Pnp"	-0.02436672371682	-0.0127780005905233	0.00543604854396965	-0.00115754158990291
"Cacnb2"	-0.0243814703546492	-0.0126981856602092	-0.0057985924339366	-0.00177807055514318
"Kctd11"	-0.024383403993123	-0.0127870932392551	0.00508676978644141	0.00105140051084577
"Adss"	-0.0244101004363807	0.0127764884924246	0.00470021768223147	0.00160118258158913
"Ndufc1"	-0.0244396291755917	-0.00950739591966801	0.0159740557132024	-0.00437896058901622
"Dus4l"	-0.0244474272799888	-0.00339482624387091	0.0226215404588798	0.000124877464189423
"Smpd3"	-0.024447886402322	0.00317071949805969	0.0227258832994026	-0.000626778112395348
"Pde6a"	-0.024470488743584	-0.00241786468847666	-0.0229404071169357	0.000453559444776634
"Hexdc"	-0.024477644388531	-0.0125716036921826	-0.00521914121576611	-0.00112941744862517
"Neu4"	-0.0244965422857449	-0.0124482520632838	-0.00583224483785062	9.03579078344596e-05
"Apof"	-0.0244998628439437	-0.0127276285035376	-0.00322933628160005	0.00106254824759362
"Aldob"	-0.0245017629034272	-0.0102613220133117	-0.0139830231017164	-0.000189233615408595
"Slc8a1"	-0.0245031836394556	-0.000622351813922892	-0.0232029078428994	0.00219093232185207
"Atp5h"	-0.0245062869764219	-0.00411139039425618	0.0219957595601329	0.00152612099761088
"Ndst3"	-0.0245091031061833	0.00750760893741218	-0.0188218632253253	0.0011257620175376
"Fitm1"	-0.0245215587708466	-0.0127362363538016	0.00242877149604296	-0.00170528499627405
"Lias"	-0.0245255671834151	0.00409813220421924	0.0219267052351754	-0.00171960528013608
"Btd"	-0.0245318012277074	0.012505322336029	0.00481251351537183	-0.00188220501191295
"Abca4"	-0.0245345327509037	0.0109917905900579	0.0117894284126427	0.000652672254892125
"Slco6b1"	-0.0245352783150136	0.0104227646390622	0.0133683182258754	0.00362584386350361
"Ndst2"	-0.0245578064230599	0.00105281208627422	0.0229436155135153	0.00149416116037528
"Gstp-ps"	-0.0245710541605255	0.00520923370873121	0.0209511971935875	-0.000347262146133496
"Atp5f1"	-0.0246041099385321	0.00861967395655712	0.0166996945464867	-0.00123671202974887
"Lss"	-0.0246066495767565	0.0126089828713139	0.00120863721608503	-0.00131785447077938
"Pnpla7"	-0.0246348353404254	-0.0044934528576198	0.0212229885235193	0.00173405126218653
"Psmd1"	-0.0246400693982843	-0.011684883448109	0.00830561114444851	-0.00236852426886148
"Gcnt4"	-0.024664291641326	-0.00160357534726701	-0.0224239690960651	-0.00192880187030982
"Atp11c"	-0.0246763224430342	0.000289337173906475	0.0225575372132422	0.00181543202988057
"Slc25a19"	-0.0246888005694211	0.0102975701169456	0.0126532381527559	-0.00234710611397678
"Ndufa11"	-0.024693048763748	0.00992024242346678	0.013575793251307	0.00244210420053131
